,Prompt,Correct Object,GPT-reply,Status
1076,Thomas J Manton:(1932-11-03)::Peter S Kalikow:X; X is 1959-11-07,1942-12-01,False,True
1077,Peter S Kalikow:(1942-12-01)::Kordell Stewart:X; X is 1933-03-14,1972-10-16,False,True
1078,Kordell Stewart:(1972-10-16)::George W Bush:X; X is 1976-11-07,1946-07-06,False,True
1079,George W Bush:(1946-07-06)::Mary Frances Berry:X; X is 1941-08-11,1938-02-17,False,True
1080,Mary Frances Berry:(1938-02-17)::I Lewis Jr Libby:X; X is 1950-08-22,1950-08-22,True,True
1081,I Lewis Jr Libby:(1950-08-22)::Elizabeth Ann Smart:X; X is 1987-11-03,1987-11-03,True,True
1082,Elizabeth Ann Smart:(1987-11-03)::Eric K Shinseki:X; X is 1942-11-28,1942-11-28,True,True
1083,Eric K Shinseki:(1942-11-28)::Johnny Carson:X; X is 1925-10-23,1925-10-23,True,True
1084,Johnny Carson:(1925-10-23)::Thomas Jefferson:X; X is 1865-12-30,1743-04-13,False,True
1085,Thomas Jefferson:(1743-04-13)::Ivan Rodriguez:X; X is 1971-11-30,1971-11-30,True,True
1086,Ivan Rodriguez:(1971-11-30)::Randy Moss:X; X is 1956-04-16,1977-02-13,False,True
1087,Randy Moss:(1977-02-13)::Chipper Jones:X; X is 1960-01-01,1972-04-24,False,True
1088,Chipper Jones:(1972-04-24)::Jeremy Piven:X; X is 1965-07-26,1965-07-26,True,True
1089,Jeremy Piven:(1965-07-26)::Carol Gilligan:X; X is 1924-09-28,1936-11-28,False,True
1090,Carol Gilligan:(1936-11-28)::James D Wolfensohn:X; X is 1933-12-01,1933-12-01,True,True
1091,James D Wolfensohn:(1933-12-01)::Richard A Clarke:X; X is 1975-11-22,1950-10-27,False,True
1092,Richard A Clarke:(1950-10-27)::Don Chaney:X; X is 1946-03-22,1946-03-22,False,False
1093,Don Chaney:(1946-03-22)::Alice M Rivlin:X; X is 1931-03-04,1931-03-04,False,False
1094,Alice M Rivlin:(1931-03-04)::Judith Jamison:X; X is 1972-06-15,1943-05-10,False,True
1095,Judith Jamison:(1943-05-10)::Andre Watts:X; X is 1963-06-15,1946-06-20,False,True
1096,Andre Watts:(1946-06-20)::Frank Langella:X; X is 1938-01-01,1938-01-01,False,False
1097,Frank Langella:(1938-01-01)::Michelle Pfeiffer:X; X is 1960-12-14,1958-04-29,True,False
1098,Michelle Pfeiffer:(1958-04-29)::Rusty Wallace:X; X is 1956-08-14,1956-08-14,True,True
1099,Rusty Wallace:(1956-08-14)::Mike Shanahan:X; X is 1952-08-24,1952-08-24,True,True
1100,Mike Shanahan:(1952-08-24)::Bob Knight:X; X is 1947-01-01,1940-10-25,False,True
1101,Bob Knight:(1940-10-25)::Turk Wendell:X; X is 1834-07-19,1967-05-19,False,True
1102,Turk Wendell:(1967-05-19)::John Singer Sargent:X; X is 1856-01-12,1856-01-12,False,False
1103,John Singer Sargent:(1856-01-12)::Ali Saleh Kahlah al- Marri:X; X is 1966-01-01,1966-01-01,False,False
1104,Ali Saleh Kahlah al- Marri:(1966-01-01)::Maurice D Hinchey:X; X is 1938-10-27,1938-10-27,True,True
1105,Maurice D Hinchey:(1938-10-27)::Melky Cabrera:X; X is 1931-01-17,1984-08-11,False,True
1106,Melky Cabrera:(1984-08-11)::Vikram S Pandit:X; X is 1959-02-10,1957-01-14,False,True
1107,Vikram S Pandit:(1957-01-14)::Jean-Pierre Raffarin:X; X is 1950-07-18,1948-08-03,False,True
1108,Jean-Pierre Raffarin:(1948-08-03)::Roger E Ailes:X; X is 1940-05-15,1940-05-15,True,True
1109,Roger E Ailes:(1940-05-15)::David Remnick:X; X is 1958-10-29,1958-10-29,True,True
1110,David Remnick:(1958-10-29)::Edgar Allan Poe:X; X is 1955-10-14,1809-01-19,False,True
1111,Edgar Allan Poe:(1809-01-19)::D Wayne Lukas:X; X is 1945-05-08,1935-09-02,False,True
1112,D Wayne Lukas:(1935-09-02)::Chris Matthews:X; X is 1949-09-19,1945-12-17,True,False
1113,Chris Matthews:(1945-12-17)::Moktada Al- Sadr:X; X is 1959-05-05,1973-08-12,False,True
1114,Moktada Al- Sadr:(1973-08-12)::Marcel Duchamp:X; X is 1887-07-28,1887-07-28,True,True
1115,Marcel Duchamp:(1887-07-28)::Teresa Heinz Kerry:X; X is 1938-10-05,1938-10-05,True,True
1116,Teresa Heinz Kerry:(1938-10-05)::Craig Claiborne:X; X is 1950-03-24,1920-09-04,False,True
1117,Craig Claiborne:(1920-09-04)::Gloria Steinem:X; X is 1966-04-24,1934-03-25,False,True
1118,Gloria Steinem:(1934-03-25)::Kanye West:X; X is 1977-06-08,1977-06-08,True,True
1119,Kanye West:(1977-06-08)::Ike Quartey:X; X is 1957-10-23,1969-11-27,False,True
1120,Ike Quartey:(1969-11-27)::Patrick J Fitzgerald:X; X is 1969-06-15,1960-12-22,False,True
1121,Patrick J Fitzgerald:(1960-12-22)::Peter Braunstein:X; X is 1929-09-10,1964-01-26,False,True
1122,Peter Braunstein:(1964-01-26)::Ann M Veneman:X; X is 1949-03-13,1949-06-29,False,True
1123,Ann M Veneman:(1949-06-29)::John Ruiz:X; X is 1954-12-28,1972-01-04,False,True
1124,John Ruiz:(1972-01-04)::Branford Marsalis:X; X is 1960-08-26,1960-08-26,True,True
1125,Branford Marsalis:(1960-08-26)::Heydar Aliyev:X; X is 1923-05-10,1923-05-10,True,True
1126,Heydar Aliyev:(1923-05-10)::Brian L Roberts:X; X is 1959-06-28,1959-06-28,True,True
1127,Brian L Roberts:(1959-06-28)::Sylvia Nasar:X; X is 1947-08-17,1947-08-17,False,False
1128,Sylvia Nasar:(1947-08-17)::Seymour M Hersh:X; X is 1937-04-08,1937-04-08,True,True
1129,Seymour M Hersh:(1937-04-08)::Shane Spencer:X; X is 1949-12-12,1972-02-20,False,True
1130,Shane Spencer:(1972-02-20)::Barack Obama:X; X is 1961-08-04,1961-08-04,True,True
1131,Barack Obama:(1961-08-04)::Judith H Dobrzynski:X; X is 1949-03-08,1949-03-08,False,False
1132,Judith H Dobrzynski:(1949-03-08)::Andrew S Fastow:X; X is 1961-12-22,1961-12-22,True,True
1133,Andrew S Fastow:(1961-12-22)::Patrick J Buchanan:X; X is 1930-07-02,1938-11-02,False,True
1134,Patrick J Buchanan:(1938-11-02)::Larry King:X; X is 1968-09-04,1933-11-19,False,True
1135,Larry King:(1933-11-19)::Diego Rivera:X; X is 1886-12-08,1886-12-08,True,True
1136,Diego Rivera:(1886-12-08)::Kitty Carlisle Hart:X; X is 1968-09-01,1910-09-03,False,True
1137,Kitty Carlisle Hart:(1910-09-03)::Ludwig van Beethoven:X; X is 1770-12-16,1770-12-16,True,True
1138,Ludwig van Beethoven:(1770-12-16)::Bernard B Kerik:X; X is 1960-08-10,1955-09-04,False,True
1139,Bernard B Kerik:(1955-09-04)::Arthur Schnitzler:X; X is 1862-05-15,1862-05-15,True,True
1140,Arthur Schnitzler:(1862-05-15)::Michael S Dell:X; X is 1934-06-28,1965-02-23,False,True
1141,Michael S Dell:(1965-02-23)::Joseph Cornell:X; X is 1941-11-19,1903-12-24,False,True
1142,Joseph Cornell:(1903-12-24)::Mark Cuban:X; X is 1958-07-31,1958-07-31,True,True
1143,Mark Cuban:(1958-07-31)::Joyce Maynard:X; X is 1953-11-05,1953-11-05,True,True
1144,Joyce Maynard:(1953-11-05)::Alan Schwarz:X; X is 1968-07-03,1968-07-03,False,False
1145,Alan Schwarz:(1968-07-03)::Jessie Armstead:X; X is 1902-03-09,1970-10-26,False,True
1146,Jessie Armstead:(1970-10-26)::Hillary Rodham Clinton:X; X is 1964-04-17,1947-10-26,False,True
1147,Hillary Rodham Clinton:(1947-10-26)::Christopher R Hill:X; X is 1931-07-10,1952-01-01,False,True
1148,Christopher R Hill:(1952-01-01)::Jonathan Safran Foer:X; X is 1947-10-26,1977-02-21,False,True
1149,Jonathan Safran Foer:(1977-02-21)::Timothy M Dolan:X; X is 1813-05-22,1950-02-06,False,True
1150,Timothy M Dolan:(1950-02-06)::Helmut Newton:X; X is 1916-11-04,1920-10-31,False,True
1151,Helmut Newton:(1920-10-31)::Amedeo Modigliani:X; X is 1967-10-04,1884-07-12,False,True
1152,Amedeo Modigliani:(1884-07-12)::Jack Kerouac:X; X is 1922-03-12,1922-03-12,True,True
1153,Jack Kerouac:(1922-03-12)::Michael Winterbottom:X; X is 1961-03-29,1961-03-29,True,True
1154,Michael Winterbottom:(1961-03-29)::Peter Singer:X; X is 1946-07-06,1946-07-06,True,True
1155,Peter Singer:(1946-07-06)::Charlie Parker:X; X is 1941-09-16,1920-08-29,False,True
1156,Charlie Parker:(1920-08-29)::Roger Ebert:X; X is 1942-06-18,1942-06-18,True,True
1157,Roger Ebert:(1942-06-18)::Candice Bergen:X; X is 1946-05-09,1946-05-09,True,True
1158,Candice Bergen:(1946-05-09)::Sean Combs:X; X is 1937-07-29,1969-11-04,False,True
1159,Sean Combs:(1969-11-04)::Jon Stewart:X; X is 1965-09-23,1962-11-28,False,True
1160,Jon Stewart:(1962-11-28)::L Jay Oliva:X; X is 1933-09-23,1933-09-23,True,True
1161,L Jay Oliva:(1933-09-23)::Pierre Bonnard:X; X is 1867-10-03,1867-10-03,True,True
1162,Pierre Bonnard:(1867-10-03)::Jay M Pasachoff:X; X is 1955-11-13,1943-01-01,True,False
1163,Jay M Pasachoff:(1943-01-01)::Otto Schily:X; X is 1946-02-14,1932-07-20,False,True
1164,Otto Schily:(1932-07-20)::Rufus Wainwright:X; X is 1973-07-22,1973-07-22,True,True
1165,Rufus Wainwright:(1973-07-22)::Katharine Hepburn:X; X is 1968-11-01,1907-05-12,False,True
1166,Katharine Hepburn:(1907-05-12)::Milton Babbitt:X; X is 1916-05-10,1916-05-10,True,True
1167,Milton Babbitt:(1916-05-10)::Keith Hernandez:X; X is 1944-12-15,1953-10-20,False,True
1168,Keith Hernandez:(1953-10-20)::Quentin Tarantino:X; X is 1972-05-05,1963-03-27,False,True
1169,Quentin Tarantino:(1963-03-27)::Wayne Ferreira:X; X is 1971-09-15,1971-09-15,True,True
1170,Wayne Ferreira:(1971-09-15)::Ahmad Chalabi:X; X is 1944-10-30,1944-10-30,True,True
1171,Ahmad Chalabi:(1944-10-30)::Ibrahim Rugova:X; X is 1966-04-24,1944-12-02,False,True
1172,Ibrahim Rugova:(1944-12-02)::Javier Bardem:X; X is 0003-01-01,1969-03-01,False,True
1173,Javier Bardem:(1969-03-01)::Robert S III Mueller:X; X is 1947-11-30,1944-08-07,False,True
1174,Robert S III Mueller:(1944-08-07)::Dustin Hoffman:X; X is 1932-04-02,1937-08-08,False,True
1175,Dustin Hoffman:(1937-08-08)::Benjamin Brafman:X; X is 1948-07-21,1948-07-21,True,True
1176,Benjamin Brafman:(1948-07-21)::Harry Partch:X; X is 1980-02-12,1901-06-24,False,True
1177,Harry Partch:(1901-06-24)::Cedric Pioline:X; X is 1969-06-15,1969-06-15,True,True
1178,Cedric Pioline:(1969-06-15)::Pierre Buyoya:X; X is 1944-04-27,1949-11-24,False,True
1179,Pierre Buyoya:(1949-11-24)::Patrick McEnroe:X; X is 1976-08-27,1966-07-01,False,True
1180,Patrick McEnroe:(1966-07-01)::Richard Ford:X; X is 1944-02-16,1944-02-16,True,True
1181,Richard Ford:(1944-02-16)::Jacqueline Kennedy Onassis:X; X is 1994-05-18,1994-05-18,True,True
1182,Jacqueline Kennedy Onassis:(1994-05-18)::Robert De Niro:X; X is 1943-08-17,1943-08-17,True,True
1183,Robert De Niro:(1943-08-17)::Robert N Wilentz:X; X is 1927-02-17,1927-02-17,False,False
1184,Robert N Wilentz:(1927-02-17)::Mstislav Rostropovich:X; X is 1927-03-27,1927-03-27,True,True
1185,Mstislav Rostropovich:(1927-03-27)::Paul Azinger:X; X is 1974-02-12,1960-01-06,False,True
1186,Paul Azinger:(1960-01-06)::Tom Brokaw:X; X is 1940-02-06,1940-02-06,True,True
1187,Tom Brokaw:(1940-02-06)::Holly Hunter:X; X is 1965-02-07,1958-03-20,False,True
1188,Holly Hunter:(1958-03-20)::Muriel Spark:X; X is 1918-02-01,1918-02-01,True,True
1189,Muriel Spark:(1918-02-01)::Mark Burnett:X; X is 1948-01-12,1960-07-17,True,False
1190,Mark Burnett:(1960-07-17)::Don Mattingly:X; X is 1961-04-20,1961-04-20,True,True
1191,Don Mattingly:(1961-04-20)::Karita Mattila:X; X is 1960-09-05,1960-09-05,True,True
1192,Karita Mattila:(1960-09-05)::John D Dingell:X; X is 1926-07-08,1926-07-08,False,False
1193,John D Dingell:(1926-07-08)::Helio Castroneves:X; X is 1975-05-10,1975-05-10,True,True
1194,Helio Castroneves:(1975-05-10)::Spiro T Agnew:X; X is 1918-11-09,1918-11-09,False,False
1195,Spiro T Agnew:(1918-11-09)::Pablo Picasso:X; X is 1897-09-25,1881-10-25,False,True
1196,Pablo Picasso:(1881-10-25)::Christina Ricci:X; X is 1973-04-18,1980-02-12,True,False
1197,Christina Ricci:(1980-02-12)::Olusegun Obasanjo:X; X is 1920-10-31,1937-03-05,False,True
1198,Olusegun Obasanjo:(1937-03-05)::Jason Arnott:X; X is 1960-04-04,1974-10-11,False,True
1199,Jason Arnott:(1974-10-11)::Manmohan Singh:X; X is 1925-02-22,1932-09-26,False,True
1200,Manmohan Singh:(1932-09-26)::Ed McBain:X; X is 1926-10-15,1926-10-15,True,True
1201,Ed McBain:(1926-10-15)::Dan Burton:X; X is 1963-04-13,1938-06-21,False,True
1202,Dan Burton:(1938-06-21)::Pierre-Laurent Aimard:X; X is 1957-09-09,1957-09-09,True,True
1203,Pierre-Laurent Aimard:(1957-09-09)::Graham Greene:X; X is 1946-07-06,1904-10-02,False,True
1204,Graham Greene:(1904-10-02)::Lennox Lewis:X; X is 1925-02-22,1965-09-02,False,True
1205,Lennox Lewis:(1965-09-02)::Edward M Egan:X; X is 1932-04-02,1932-04-02,False,False
1206,Edward M Egan:(1932-04-02)::Cyndi Lauper:X; X is 1953-06-22,1953-06-22,True,True
1207,Cyndi Lauper:(1953-06-22)::Carly Simon:X; X is 1945-06-25,1945-06-25,True,True
1208,Carly Simon:(1945-06-25)::Kirk Kerkorian:X; X is 1917-06-06,1917-06-06,True,True
1209,Kirk Kerkorian:(1917-06-06)::Will Shortz:X; X is 1954-02-26,1952-08-26,True,False
1210,Will Shortz:(1952-08-26)::Bob Franks:X; X is 1951-09-21,1951-09-21,False,False
1211,Bob Franks:(1951-09-21)::Cameron Diaz:X; X is 1972-08-30,1972-08-30,True,True
1212,Cameron Diaz:(1972-08-30)::Gerald Rudolph Jr Ford:X; X is 1936-02-21,1913-07-14,False,True
1213,Gerald Rudolph Jr Ford:(1913-07-14)::Katie Couric:X; X is 1926-03-06,1957-01-07,False,True
1214,Katie Couric:(1957-01-07)::Anna Politkovskaya:X; X is 1958-08-30,1958-08-30,True,True
1215,Anna Politkovskaya:(1958-08-30)::Robert Lipsyte:X; X is 1938-01-16,1938-01-16,True,True
1216,Robert Lipsyte:(1938-01-16)::Paul Schrader:X; X is 1946-07-22,1946-07-22,True,True
1217,Paul Schrader:(1946-07-22)::Bill Moyers:X; X is 1934-06-05,1934-06-05,True,True
1218,Bill Moyers:(1934-06-05)::Robert E Rubin:X; X is 1938-06-21,1938-08-29,True,False
1219,Robert E Rubin:(1938-08-29)::Andrea Yates:X; X is 1964-07-02,1964-07-02,False,False
1220,Andrea Yates:(1964-07-02)::Ernesto Perez Balladares:X; X is 1946-06-29,1946-06-29,False,False
1221,Ernesto Perez Balladares:(1946-06-29)::Byron Calame:X; X is 1939-04-14,1939-04-14,False,False
1222,Byron Calame:(1939-04-14)::Alan Cumming:X; X is 1965-01-27,1965-01-27,True,True
1223,Alan Cumming:(1965-01-27)::James H Billington:X; X is 1929-06-01,1929-06-01,False,False
1224,James H Billington:(1929-06-01)::Gloria Estefan:X; X is 1948-11-18,1957-09-01,False,True
1225,Gloria Estefan:(1957-09-01)::Rodney Glen King:X; X is 1965-04-02,1965-04-02,True,True
1226,Rodney Glen King:(1965-04-02)::Frank Rich:X; X is 1949-06-02,1949-06-02,False,False
1227,Frank Rich:(1949-06-02)::Thomas Keneally:X; X is 1959-06-10,1935-10-07,False,True
1228,Thomas Keneally:(1935-10-07)::Robert Mugabe:X; X is 1924-02-21,1924-02-21,True,True
1229,Robert Mugabe:(1924-02-21)::Kiki Smith:X; X is 1819-08-01,1954-01-18,False,True
1230,Kiki Smith:(1954-01-18)::Shane Mosley:X; X is 1971-09-07,1971-09-07,True,True
1231,Shane Mosley:(1971-09-07)::William S Burroughs:X; X is 1954-12-21,1914-02-05,False,True
1232,William S Burroughs:(1914-02-05)::Daniel Radcliffe:X; X is 1989-07-23,1989-07-23,True,True
1233,Daniel Radcliffe:(1989-07-23)::Muammar el- Qaddafi:X; X is 1940-01-01,1940-01-01,False,False
1234,Muammar el- Qaddafi:(1940-01-01)::Fay Vincent:X; X is 1836-11-18,1938-05-29,False,True
1235,Fay Vincent:(1938-05-29)::Tony Gwynn:X; X is 1929-01-09,1960-05-09,False,True
1236,Tony Gwynn:(1960-05-09)::Patricia Highsmith:X; X is 1921-01-19,1921-01-19,True,True
1237,Patricia Highsmith:(1921-01-19)::John Weidman:X; X is 1946-09-25,1946-09-25,True,True
1238,John Weidman:(1946-09-25)::Keith Lockhart:X; X is 1959-11-07,1959-11-07,True,True
1239,Keith Lockhart:(1959-11-07)::Jonas Savimbi:X; X is 1966-04-24,1934-08-03,False,True
1240,Jonas Savimbi:(1934-08-03)::Tom Freston:X; X is 1945-11-22,1945-11-22,True,True
1241,Tom Freston:(1945-11-22)::Franz Kafka:X; X is 1883-07-03,1883-07-03,True,True
1242,Franz Kafka:(1883-07-03)::Jean Paul Gaultier:X; X is 1952-04-24,1952-04-24,True,True
1243,Jean Paul Gaultier:(1952-04-24)::Adolph Green:X; X is 1968-02-15,1914-12-02,False,True
1244,Adolph Green:(1914-12-02)::Niall Ferguson:X; X is 1964-04-18,1964-04-18,True,True
1245,Niall Ferguson:(1964-04-18)::Brad Pitt:X; X is 1926-01-06,1963-12-18,False,True
1246,Brad Pitt:(1963-12-18)::Andres Pastrana:X; X is 1954-08-17,1954-08-17,True,True
1247,Andres Pastrana:(1954-08-17)::Oliver L North:X; X is 1943-10-07,1943-10-07,False,False
1248,Oliver L North:(1943-10-07)::Pete Harnisch:X; X is 1966-09-23,1966-09-23,True,True
1249,Pete Harnisch:(1966-09-23)::Amelie Mauresmo:X; X is 1930-07-02,1979-07-05,False,True
1250,Amelie Mauresmo:(1979-07-05)::Edward Hoagland:X; X is 1932-12-21,1932-12-21,True,True
1251,Edward Hoagland:(1932-12-21)::John Milton:X; X is 1964-03-09,1608-12-09,False,True
1252,John Milton:(1608-12-09)::Anne Sofie von Otter:X; X is 1955-05-09,1955-05-09,True,True
1253,Anne Sofie von Otter:(1955-05-09)::Barbara S Jones:X; X is 1947-01-01,1947-01-01,False,False
1254,Barbara S Jones:(1947-01-01)::Steve Martin:X; X is 1945-08-14,1945-08-14,True,True
1255,Steve Martin:(1945-08-14)::E Neville Isdell:X; X is 1931-03-22,1943-06-08,False,True
1256,E Neville Isdell:(1943-06-08)::Kate Spade:X; X is 1962-12-24,1962-12-24,True,True
1257,Kate Spade:(1962-12-24)::Sasha Cohen:X; X is 1984-10-26,1984-10-26,True,True
1258,Sasha Cohen:(1984-10-26)::Daniel Pearl:X; X is 1945-04-12,1963-10-10,False,True
1259,Daniel Pearl:(1963-10-10)::Eric E Schmidt:X; X is 1955-04-27,1955-04-27,True,True
1260,Eric E Schmidt:(1955-04-27)::Anastasia Myskina:X; X is 1981-07-08,1981-07-08,True,True
1261,Anastasia Myskina:(1981-07-08)::Gerard Latortue:X; X is 1934-06-19,1934-06-19,True,True
1262,Gerard Latortue:(1934-06-19)::Leon Wieseltier:X; X is 1952-06-14,1952-06-14,True,True
1263,Leon Wieseltier:(1952-06-14)::Russell Coutts:X; X is 1953-05-05,1962-03-01,False,True
1264,Russell Coutts:(1962-03-01)::Herman D Jr Farrell:X; X is 1947-02-13,1932-02-04,False,True
1265,Herman D Jr Farrell:(1932-02-04)::Lee Child:X; X is 1977-11-16,1954-10-29,False,True
1266,Lee Child:(1954-10-29)::Mamdouh Mahmud Salim:X; X is 1958-01-01,1958-01-01,False,False
1267,Mamdouh Mahmud Salim:(1958-01-01)::Kenneth Kimes:X; X is 1955-02-10,1934-07-24,True,False
1268,Kenneth Kimes:(1934-07-24)::Mary L Schapiro:X; X is 1955-06-19,1955-06-19,True,True
1269,Mary L Schapiro:(1955-06-19)::Kirby Puckett:X; X is 1960-03-14,1960-03-14,True,True
1270,Kirby Puckett:(1960-03-14)::Christopher Reeve:X; X is 1960-05-10,1952-09-25,True,False
1271,Christopher Reeve:(1952-09-25)::Betsy Gotbaum:X; X is 1938-05-25,1938-06-11,True,False
1272,Betsy Gotbaum:(1938-06-11)::Sam Donaldson:X; X is 1917-06-07,1934-03-11,False,True
1273,Sam Donaldson:(1934-03-11)::Barbara Boxer:X; X is 1940-11-11,1940-11-11,True,True
1274,Barbara Boxer:(1940-11-11)::James Naughton:X; X is 1929-09-10,1945-12-06,False,True
1275,James Naughton:(1945-12-06)::Jonathan J Pollard:X; X is 1931-04-29,1954-08-07,False,True
1276,Jonathan J Pollard:(1954-08-07)::John Wetteland:X; X is 1942-12-20,1966-08-21,False,True
1277,John Wetteland:(1966-08-21)::Slade Gorton:X; X is 1934-08-03,1928-01-08,False,True
1278,Slade Gorton:(1928-01-08)::Michael Frayn:X; X is 1933-09-08,1933-09-08,True,True
1279,Michael Frayn:(1933-09-08)::Ward Connerly:X; X is 1939-06-15,1939-06-15,True,True
1280,Ward Connerly:(1939-06-15)::Francis Fukuyama:X; X is 1844-05-22,1952-10-27,False,True
1281,Francis Fukuyama:(1952-10-27)::Dirk Nowitzki:X; X is 1978-06-19,1978-06-19,True,True
1282,Dirk Nowitzki:(1978-06-19)::Betsey Johnson:X; X is 1865-12-30,1942-08-10,False,True
1283,Betsey Johnson:(1942-08-10)::Segolene Royal:X; X is 1954-01-25,1953-09-22,True,False
1284,Segolene Royal:(1953-09-22)::Leon Klinghoffer:X; X is 1916-09-24,1916-09-24,False,False
1285,Leon Klinghoffer:(1916-09-24)::Pat Robertson:X; X is 1972-05-05,1930-03-22,False,True
1286,Pat Robertson:(1930-03-22)::Edward Hirsch:X; X is 1920-08-03,1950-01-20,False,True
1287,Edward Hirsch:(1950-01-20)::Julia Child:X; X is 1912-08-15,1912-08-15,False,False
1288,Julia Child:(1912-08-15)::Richard P Mills:X; X is 1944-11-28,1944-11-28,False,False
1289,Richard P Mills:(1944-11-28)::Dana Rohrabacher:X; X is 1959-04-03,1947-06-21,False,True
1290,Dana Rohrabacher:(1947-06-21)::Bernd Pischetsrieder:X; X is 1948-02-15,1948-02-15,True,True
1291,Bernd Pischetsrieder:(1948-02-15)::Dizzy Gillespie:X; X is 1917-10-21,1917-10-21,True,True
1292,Dizzy Gillespie:(1917-10-21)::Norodom Sihanouk:X; X is 1922-10-31,1922-10-31,True,True
1293,Norodom Sihanouk:(1922-10-31)::Mario Batali:X; X is 1960-09-19,1960-09-19,True,True
1294,Mario Batali:(1960-09-19)::Jake Plummer:X; X is 1890-08-27,1974-12-19,False,True
1295,Jake Plummer:(1974-12-19)::David Berkowitz:X; X is 1939-06-15,1953-06-01,False,True
1296,David Berkowitz:(1953-06-01)::Robert Francis Kennedy:X; X is 1902-03-09,1925-11-20,False,True
1297,Robert Francis Kennedy:(1925-11-20)::Daron Rahlves:X; X is 1973-06-12,1973-06-12,True,True
1298,Daron Rahlves:(1973-06-12)::Joseph W Prueher:X; X is 1942-11-25,1942-11-25,False,False
1299,Joseph W Prueher:(1942-11-25)::Harry Belafonte:X; X is 1952-12-27,1927-03-01,False,True
1300,Harry Belafonte:(1927-03-01)::C Virginia Fields:X; X is 1955-02-24,1945-08-06,False,True
1301,C Virginia Fields:(1945-08-06)::John Corigliano:X; X is 1938-02-16,1938-02-16,True,True
1302,John Corigliano:(1938-02-16)::Daw Aung San Suu Kyi:X; X is 1945-06-19,1945-06-19,True,True
1303,Daw Aung San Suu Kyi:(1945-06-19)::Willie Mays:X; X is 1931-05-06,1931-05-06,True,True
1304,Willie Mays:(1931-05-06)::Flora Lewis:X; X is 1922-07-25,1922-07-25,True,True
1305,Flora Lewis:(1922-07-25)::Margaret A Hamburg:X; X is 1947-04-08,1955-07-12,False,True
1306,Margaret A Hamburg:(1955-07-12)::James Rosenquist:X; X is 1933-11-29,1933-11-29,True,True
1307,James Rosenquist:(1933-11-29)::Nathan Glazer:X; X is 1923-02-25,1923-02-25,True,True
1308,Nathan Glazer:(1923-02-25)::Mohamed Atta:X; X is 1951-03-07,1968-09-01,False,True
1309,Mohamed Atta:(1968-09-01)::Helmut Kohl:X; X is 1930-04-03,1930-04-03,True,True
1310,Helmut Kohl:(1930-04-03)::Bob Dylan:X; X is 1941-05-24,1941-05-24,True,True
1311,Bob Dylan:(1941-05-24)::Ansel Adams:X; X is 1902-02-20,1902-02-20,True,True
1312,Ansel Adams:(1902-02-20)::Jerry Herman:X; X is 1931-07-10,1931-07-10,True,True
1313,Jerry Herman:(1931-07-10)::Christine Ebersole:X; X is 1953-02-21,1953-02-21,True,True
1314,Christine Ebersole:(1953-02-21)::Andreas Papandreou:X; X is 1919-02-05,1919-02-05,False,False
1315,Andreas Papandreou:(1919-02-05)::Sheldon Silver:X; X is 1935-11-19,1944-02-13,False,True
1316,Sheldon Silver:(1944-02-13)::Frank Keating:X; X is 1944-02-10,1944-02-10,False,False
1317,Frank Keating:(1944-02-10)::Jenna Bush:X; X is 1962-02-21,1981-11-25,False,True
1318,Jenna Bush:(1981-11-25)::Joseph Bernardin:X; X is 1928-04-02,1928-04-02,True,True
1319,Joseph Bernardin:(1928-04-02)::Ronald L Kuby:X; X is 1969-05-14,1956-07-31,False,True
1320,Ronald L Kuby:(1956-07-31)::William C McCool:X; X is 1973-01-08,1961-09-23,False,True
1321,William C McCool:(1961-09-23)::Picabo Street:X; X is 1946-12-25,1971-04-03,False,True
1322,Picabo Street:(1971-04-03)::Richard Ravitch:X; X is 1938-03-17,1933-07-07,True,False
1323,Richard Ravitch:(1933-07-07)::Dean G Skelos:X; X is 1986-11-22,1948-02-16,False,True
1324,Dean G Skelos:(1948-02-16)::Jose Francisco Ruiz Massieu:X; X is 1946-07-22,1946-07-22,False,False
1325,Jose Francisco Ruiz Massieu:(1946-07-22)::Peter Nichols:X; X is 1927-07-31,1927-07-31,False,False
1326,Peter Nichols:(1927-07-31)::Tommy Haas:X; X is 1978-04-03,1978-04-03,True,True
1327,Tommy Haas:(1978-04-03)::Roone Arledge:X; X is 1943-01-01,1931-07-08,False,True
1328,Roone Arledge:(1931-07-08)::Laura Davies:X; X is 1974-11-22,1963-10-05,True,False
1329,Laura Davies:(1963-10-05)::Yasuo Fukuda:X; X is 1936-07-16,1936-07-16,True,True
1330,Yasuo Fukuda:(1936-07-16)::Ty Cobb:X; X is 1886-12-18,1886-12-18,True,True
1331,Ty Cobb:(1886-12-18)::Scott Verplank:X; X is 1949-04-21,1964-07-09,False,True
1332,Scott Verplank:(1964-07-09)::Fred Astaire:X; X is 1952-06-06,1899-05-10,False,True
1333,Fred Astaire:(1899-05-10)::Alicia Keys:X; X is 1732-02-22,1980-01-25,False,True
1334,Alicia Keys:(1980-01-25)::Carl Levin:X; X is 1934-06-28,1934-06-28,True,True
1335,Carl Levin:(1934-06-28)::Simon Doonan:X; X is 1878-12-18,1952-01-01,False,True
1336,Simon Doonan:(1952-01-01)::J M Coetzee:X; X is 1966-04-22,1940-02-09,False,True
1337,J M Coetzee:(1940-02-09)::Frank J Prial:X; X is 1925-08-15,1930-11-04,False,True
