,Prompt,Correct Object,GPT-reply,Status
1007,Yann Tiersen:(MUSICIAN)::Andoni Zubizarreta:X; X is POLITICIAN,SOCCER PLAYER,False,True
1008,Andoni Zubizarreta:(SOCCER PLAYER)::Janne Ahonen:X; X is SKIER,SKIER,True,True
1009,Janne Ahonen:(SKIER)::Ernst Jünger:X; X is WRITER,WRITER,True,True
1010,Ernst Jünger:(WRITER)::Amaury Nolasco:X; X is MILITARY PERSONNEL,ACTOR,False,True
1011,Amaury Nolasco:(ACTOR)::Mirko Cvetković:X; X is PAINTER,POLITICIAN,False,True
1012,Mirko Cvetković:(POLITICIAN)::Jean-Jacques Dessalines:X; X is POLITICIAN,POLITICIAN,True,True
1013,Jean-Jacques Dessalines:(POLITICIAN)::Bode Miller:X; X is POLITICIAN,SKIER,False,True
1014,Bode Miller:(SKIER)::Ritchie Valens:X; X is ACTOR,MUSICIAN,False,True
1015,Ritchie Valens:(MUSICIAN)::Ludvík Svoboda:X; X is POLITICIAN,POLITICIAN,True,True
1016,Ludvík Svoboda:(POLITICIAN)::Ernesto Zedillo:X; X is POLITICIAN,POLITICIAN,True,True
1017,Ernesto Zedillo:(POLITICIAN)::Gaius Marius:X; X is MUSICIAN,DIPLOMAT,False,True
1018,Gaius Marius:(DIPLOMAT)::Thorbjørn Jagland:X; X is SOCCER PLAYER,POLITICIAN,False,True
1019,Thorbjørn Jagland:(POLITICIAN)::Robert Englund:X; X is ACTOR,ACTOR,True,True
1020,Robert Englund:(ACTOR)::W. Somerset Maugham:X; X is WRITER,WRITER,True,True
1021,W. Somerset Maugham:(WRITER)::Simon Rolfes:X; X is SOCCER PLAYER,SOCCER PLAYER,True,True
1022,Simon Rolfes:(SOCCER PLAYER)::Nicholas Roerich:X; X is SOCCER PLAYER,ARTIST,False,True
1023,Nicholas Roerich:(ARTIST)::Thomas Morgenstern:X; X is SKIER,SKIER,True,True
1024,Thomas Morgenstern:(SKIER)::Maggie Gyllenhaal:X; X is ACTOR,ACTOR,True,True
1025,Maggie Gyllenhaal:(ACTOR)::John F. Kennedy:X; X is COMPANION,POLITICIAN,False,True
1026,John F. Kennedy:(POLITICIAN)::Quett Masire:X; X is POLITICIAN,POLITICIAN,True,True
1027,Quett Masire:(POLITICIAN)::Jesse Spencer:X; X is SOCCER PLAYER,ACTOR,False,True
1028,Jesse Spencer:(ACTOR)::Eddie Izzard:X; X is ACTOR,ACTOR,True,True
1029,Eddie Izzard:(ACTOR)::Derek Walcott:X; X is DIPLOMAT,WRITER,False,True
1030,Derek Walcott:(WRITER)::Luís Fabiano:X; X is SOCCER PLAYER,SOCCER PLAYER,True,True
1031,Luís Fabiano:(SOCCER PLAYER)::Jean-Victor Poncelet:X; X is MATHEMATICIAN,MATHEMATICIAN,True,True
1032,Jean-Victor Poncelet:(MATHEMATICIAN)::Baasha:X; X is MUSICIAN,POLITICIAN,False,True
1033,Baasha:(POLITICIAN)::Claude Cohen-Tannoudji:X; X is PHYSICIST,PHYSICIST,True,True
1034,Claude Cohen-Tannoudji:(PHYSICIST)::Massimo Oddo:X; X is MUSICIAN,SOCCER PLAYER,False,True
1035,Massimo Oddo:(SOCCER PLAYER)::Gerd Müller:X; X is POLITICIAN,SOCCER PLAYER,False,True
1036,Gerd Müller:(SOCCER PLAYER)::Igor of Kiev:X; X is POLITICIAN,POLITICIAN,True,True
1037,Igor of Kiev:(POLITICIAN)::Tandja Mamadou:X; X is POLITICIAN,POLITICIAN,True,True
1038,Tandja Mamadou:(POLITICIAN)::Frederick Sanger:X; X is CHEMIST,CHEMIST,True,True
1039,Frederick Sanger:(CHEMIST)::Laura Pausini:X; X is ENGINEER,SINGER,False,True
1040,Laura Pausini:(SINGER)::Horemheb:X; X is POLITICIAN,POLITICIAN,False,False
1041,Horemheb:(POLITICIAN)::Christopher Plummer:X; X is MUSICIAN,ACTOR,False,True
1042,Christopher Plummer:(ACTOR)::Tom Hardy:X; X is RELIGIOUS FIGURE,ACTOR,False,True
1043,Tom Hardy:(ACTOR)::Osamu Tezuka:X; X is COMIC ARTIST,COMIC ARTIST,True,True
1044,Osamu Tezuka:(COMIC ARTIST)::Spencer Tunick:X; X is PHOTOGRAPHER,PHOTOGRAPHER,True,True
1045,Spencer Tunick:(PHOTOGRAPHER)::Baruch Spinoza:X; X is EXTREMIST,PHILOSOPHER,False,True
1046,"Baruch Spinoza:(PHILOSOPHER)::Joseph Smith, Jr.:X; X is RELIGIOUS FIGURE",RELIGIOUS FIGURE,True,True
1047,"Joseph Smith, Jr.:(RELIGIOUS FIGURE)::Apollonius of Rhodes:X; X is WRITER",WRITER,True,True
1048,Apollonius of Rhodes:(WRITER)::Johannes Andreas Grib Fibiger:X; X is MATHEMATICIAN,PHYSICIAN,False,True
1049,Johannes Andreas Grib Fibiger:(PHYSICIAN)::Italo Svevo:X; X is WRITER,WRITER,True,True
1050,Italo Svevo:(WRITER)::Sienna Guillory:X; X is MUSICIAN,ACTOR,False,True
1051,Sienna Guillory:(ACTOR)::Édouard Lalo:X; X is COMPOSER,COMPOSER,True,True
1052,Édouard Lalo:(COMPOSER)::Doris Day:X; X is ACTOR,ACTOR,True,True
1053,"Doris Day:(ACTOR)::Frederick North, Lord North:X; X is PHILOSOPHER",POLITICIAN,False,True
1054,"Frederick North, Lord North:(POLITICIAN)::Aloysius Gonzaga:X; X is RELIGIOUS FIGURE",RELIGIOUS FIGURE,True,True
1055,Aloysius Gonzaga:(RELIGIOUS FIGURE)::Ursula Andress:X; X is ACTOR,ACTOR,True,True
1056,Ursula Andress:(ACTOR)::José Ramos-Horta:X; X is ACTOR,POLITICIAN,False,True
1057,José Ramos-Horta:(POLITICIAN)::Hassan Nasrallah:X; X is POLITICIAN,POLITICIAN,True,True
1058,Hassan Nasrallah:(POLITICIAN)::Chagatai Khan:X; X is POLITICIAN,POLITICIAN,True,True
1059,Chagatai Khan:(POLITICIAN)::Aristippus:X; X is SOCCER PLAYER,PHILOSOPHER,False,True
1060,Aristippus:(PHILOSOPHER)::Takuma Sato:X; X is RACECAR DRIVER,RACECAR DRIVER,True,True
1061,Takuma Sato:(RACECAR DRIVER)::Hanna Reitsch:X; X is PILOT,PILOT,True,True
1062,Hanna Reitsch:(PILOT)::Johannes Gutenberg:X; X is ACTOR,INVENTOR,False,True
1063,Johannes Gutenberg:(INVENTOR)::Andreas Baader:X; X is ACTOR,EXTREMIST,False,True
1064,Andreas Baader:(EXTREMIST)::Joan I of Navarre:X; X is POLITICIAN,POLITICIAN,False,False
1065,Joan I of Navarre:(POLITICIAN)::Kenneth Arrow:X; X is ACTOR,ECONOMIST,False,True
1066,Kenneth Arrow:(ECONOMIST)::Seleucus III Ceraunus:X; X is POLITICIAN,POLITICIAN,True,True
1067,Seleucus III Ceraunus:(POLITICIAN)::Paolo Rossi:X; X is SOCCER PLAYER,SOCCER PLAYER,True,True
1068,Paolo Rossi:(SOCCER PLAYER)::Robert Coleman Richardson:X; X is ACTOR,PHYSICIST,False,True
1069,Robert Coleman Richardson:(PHYSICIST)::Martti Ahtisaari:X; X is POLITICIAN,POLITICIAN,True,True
1070,Martti Ahtisaari:(POLITICIAN)::Jürgen Habermas:X; X is PHILOSOPHER,PHILOSOPHER,True,True
1071,Jürgen Habermas:(PHILOSOPHER)::Ryan Nelsen:X; X is POLITICIAN,SOCCER PLAYER,False,True
1072,Ryan Nelsen:(SOCCER PLAYER)::Debra Winger:X; X is ACTOR,ACTOR,True,True
1073,Debra Winger:(ACTOR)::Robbie Fowler:X; X is MUSICIAN,SOCCER PLAYER,False,True
1074,Robbie Fowler:(SOCCER PLAYER)::Hipólito Yrigoyen:X; X is POLITICIAN,POLITICIAN,True,True
1075,Hipólito Yrigoyen:(POLITICIAN)::Spiridon Louis:X; X is ATHLETE,ATHLETE,True,True
1076,Spiridon Louis:(ATHLETE)::Ivan Konev:X; X is MILITARY PERSONNEL,MILITARY PERSONNEL,True,True
1077,Ivan Konev:(MILITARY PERSONNEL)::Domitian:X; X is POLITICIAN,POLITICIAN,True,True
1078,Domitian:(POLITICIAN)::Mahinda Rajapaksa:X; X is FILM DIRECTOR,POLITICIAN,False,True
1079,Mahinda Rajapaksa:(POLITICIAN)::Jacques-Yves Cousteau:X; X is EXPLORER,EXPLORER,True,True
1080,Jacques-Yves Cousteau:(EXPLORER)::Klas Pontus Arnoldson:X; X is BUSINESSPERSON,POLITICIAN,False,True
1081,Klas Pontus Arnoldson:(POLITICIAN)::François Viète:X; X is MATHEMATICIAN,MATHEMATICIAN,True,True
1082,François Viète:(MATHEMATICIAN)::Robert Wagner:X; X is MATHEMATICIAN,ACTOR,False,True
1083,Robert Wagner:(ACTOR)::Philip Warren Anderson:X; X is ACTOR,PHYSICIST,False,True
1084,Philip Warren Anderson:(PHYSICIST)::Ernst Ruska:X; X is SKIER,PHYSICIST,False,True
1085,Ernst Ruska:(PHYSICIST)::Ion Antonescu:X; X is POLITICIAN,POLITICIAN,True,True
1086,Ion Antonescu:(POLITICIAN)::Mumtaz Mahal:X; X is FILM DIRECTOR,COMPANION,False,True
1087,Mumtaz Mahal:(COMPANION)::Sergio Leone:X; X is ASTRONOMER,FILM DIRECTOR,False,True
1088,Sergio Leone:(FILM DIRECTOR)::Thích Quảng Đức:X; X is COMPUTER SCIENTIST,SOCIAL ACTIVIST,False,True
1089,Thích Quảng Đức:(SOCIAL ACTIVIST)::Gus Grissom:X; X is ASTRONAUT,ASTRONAUT,True,True
1090,Gus Grissom:(ASTRONAUT)::Ralph Nader:X; X is CHEMIST,POLITICIAN,False,True
1091,Ralph Nader:(POLITICIAN)::Martin Petrov:X; X is SINGER,SOCCER PLAYER,False,True
1092,Martin Petrov:(SOCCER PLAYER)::Rudolf Clausius:X; X is WRITER,PHYSICIST,False,True
1093,Rudolf Clausius:(PHYSICIST)::Diana Ross:X; X is SINGER,SINGER,True,True
1094,Diana Ross:(SINGER)::Nelly Sachs:X; X is POLITICIAN,WRITER,False,True
1095,Nelly Sachs:(WRITER)::Nikolai Chernyshevsky:X; X is WRITER,WRITER,True,True
1096,Nikolai Chernyshevsky:(WRITER)::Lucas Neill:X; X is MUSICIAN,SOCCER PLAYER,False,True
1097,Lucas Neill:(SOCCER PLAYER)::Santiago Carrillo:X; X is POLITICIAN,POLITICIAN,True,True
1098,Santiago Carrillo:(POLITICIAN)::Antonios Nikopolidis:X; X is SOCCER PLAYER,SOCCER PLAYER,True,True
1099,Antonios Nikopolidis:(SOCCER PLAYER)::Armand Fallières:X; X is COMPOSER,POLITICIAN,False,True
1100,Armand Fallières:(POLITICIAN)::Pope Benedict XV:X; X is RELIGIOUS FIGURE,RELIGIOUS FIGURE,True,True
1101,Pope Benedict XV:(RELIGIOUS FIGURE)::Róbert Vittek:X; X is SOCCER PLAYER,SOCCER PLAYER,True,True
1102,Róbert Vittek:(SOCCER PLAYER)::Tariq Ramadan:X; X is PHILOSOPHER,PHILOSOPHER,True,True
1103,Tariq Ramadan:(PHILOSOPHER)::Jean-Baptiste Camille Corot:X; X is FILM DIRECTOR,PAINTER,False,True
1104,Jean-Baptiste Camille Corot:(PAINTER)::Maria Schneider:X; X is ACTOR,ACTOR,True,True
1105,Maria Schneider:(ACTOR)::Norbert Wiener:X; X is MATHEMATICIAN,MATHEMATICIAN,True,True
1106,Norbert Wiener:(MATHEMATICIAN)::Pope Stephen IV:X; X is POLITICIAN,RELIGIOUS FIGURE,False,True
1107,Pope Stephen IV:(RELIGIOUS FIGURE)::Joseph Schumpeter:X; X is WRITER,ECONOMIST,False,True
1108,Joseph Schumpeter:(ECONOMIST)::Julie Walters:X; X is ACTOR,ACTOR,True,True
1109,Julie Walters:(ACTOR)::Rick Perry:X; X is POLITICIAN,POLITICIAN,True,True
1110,Rick Perry:(POLITICIAN)::Georges Bizet:X; X is POLITICIAN,COMPOSER,False,True
1111,Georges Bizet:(COMPOSER)::Catherine of Alexandria:X; X is ARCHITECT,RELIGIOUS FIGURE,False,True
1112,Catherine of Alexandria:(RELIGIOUS FIGURE)::Otto von Bismarck:X; X is POLITICIAN,POLITICIAN,True,True
1113,Otto von Bismarck:(POLITICIAN)::Zosimus:X; X is WRITER,WRITER,True,True
1114,Zosimus:(WRITER)::Pope Victor I:X; X is WRITER,RELIGIOUS FIGURE,False,True
1115,Pope Victor I:(RELIGIOUS FIGURE)::Akshay Kumar:X; X is ACTOR,ACTOR,True,True
1116,Akshay Kumar:(ACTOR)::Nathan Fillion:X; X is EXPLORER,ACTOR,False,True
1117,Nathan Fillion:(ACTOR)::Franjo Tuđman:X; X is ACTOR,POLITICIAN,False,True
1118,Franjo Tuđman:(POLITICIAN)::Ratko Mladić:X; X is WRITER,MILITARY PERSONNEL,False,True
1119,Ratko Mladić:(MILITARY PERSONNEL)::James Connolly:X; X is WRITER,WRITER,True,True
1120,James Connolly:(WRITER)::Vittorio Emanuele Orlando:X; X is WRITER,POLITICIAN,False,True
1121,Vittorio Emanuele Orlando:(POLITICIAN)::Chad Kroeger:X; X is POLITICIAN,SINGER,False,True
1122,Chad Kroeger:(SINGER)::Walther von Reichenau:X; X is PHYSICIAN,MILITARY PERSONNEL,False,True
1123,Walther von Reichenau:(MILITARY PERSONNEL)::Bartolomeu Dias:X; X is WRITER,EXPLORER,False,True
1124,Bartolomeu Dias:(EXPLORER)::Alphonse de Lamartine:X; X is WRITER,WRITER,True,True
1125,Alphonse de Lamartine:(WRITER)::Charles Lyell:X; X is GEOLOGIST,GEOLOGIST,True,True
1126,Charles Lyell:(GEOLOGIST)::Jet Li:X; X is WRITER,ACTOR,False,True
1127,Jet Li:(ACTOR)::Sissy Spacek:X; X is ACTOR,ACTOR,True,True
1128,Sissy Spacek:(ACTOR)::Andrea del Verrocchio:X; X is MUSICIAN,PAINTER,False,True
1129,Andrea del Verrocchio:(PAINTER)::Arvid Carlsson:X; X is PHYSICIAN,PHYSICIAN,True,True
